DateTime,Prediction,Actual,Model,Company,RMSE
2024-10-28 15:30:00,101.43933613428744,100.48999786376953,online,Alibaba,27.27604104641032
2024-10-28 15:30:00,44.45001552793708,45.2599983215332,online,HSBC,27.270744770846683
2024-10-28 16:00:00,35.29286313621611,35.380001068115234,online,AXA,27.26544696286802
2024-10-28 16:30:00,164.0133996938401,166.5648956298828,online,Google,27.2601985590089
2024-10-28 16:30:00,172.814106460559,176.0500946044922,online,Toyota,27.254981432694848
2024-10-28 16:30:00,101.42034936887708,100.48600006103516,online,Alibaba,27.249699013479585
2024-10-28 16:30:00,44.466215183809005,45.29999923706055,online,HSBC,27.244418403501673
2024-10-28 17:30:00,164.06442961256096,167.12649536132812,online,Google,27.239202653086018
2024-10-28 17:30:00,172.87882622343767,176.47000122070312,online,Toyota,27.23401499870699
2024-10-28 17:30:00,101.40166238272025,100.29000091552734,online,Alibaba,27.228747414843777
2024-10-28 17:30:00,44.48289086487404,45.2400016784668,online,HSBC,27.22347818007362
2024-10-28 18:30:00,164.1256709275363,166.88999938964844,online,Google,27.218262275342347
2024-10-28 18:30:00,172.95064972338298,176.5399932861328,online,Toyota,27.213086681462517
2024-10-28 18:30:00,101.37942915337639,100.29989624023438,online,Alibaba,27.20783080407888
2024-10-28 18:30:00,44.49803308114589,45.220001220703125,online,HSBC,27.202573398768845
2024-10-28 19:30:00,164.18095749677855,166.75,online,Google,27.197362240547058
2024-10-28 19:30:00,173.02243659463798,176.67999267578125,online,Toyota,27.192202267537994
2024-10-28 19:30:00,101.35783849511355,99.94000244140625,online,Alibaba,27.186964552883854
2024-10-28 19:30:00,44.512472443937035,45.20000076293945,online,HSBC,27.181718954602886
2024-10-29 08:00:00,35.294605894854094,35.540000915527344,online,AXA,27.176473465153585
2024-10-29 09:00:00,35.29951379526756,35.63999938964844,online,AXA,27.171231407187296
2024-10-29 10:00:00,35.30632350715518,35.459999084472656,online,AXA,27.165991726845053
2024-10-29 11:00:00,35.309397018701524,35.34000015258789,online,AXA,27.16075491576057
2024-10-29 12:00:00,35.31000908137925,35.2599983215332,online,AXA,27.15552114312836
2024-10-29 13:00:00,35.30900886618233,35.290000915527344,online,AXA,27.150290379748057
2024-10-29 13:30:00,164.23233834684297,167.6300048828125,online,Google,27.14514451348747
2024-10-29 13:30:00,173.09558771626084,176.72000122070312,online,Toyota,27.140012924969437
2024-10-29 13:30:00,101.32948177403941,99.83999633789062,online,Alibaba,27.13480691052136
2024-10-29 13:30:00,44.52622301031708,47.08000183105469,online,HSBC,27.129634406121543
2024-10-29 14:00:00,35.308628707169234,35.15999984741211,online,AXA,27.12441882978396
2024-10-29 14:30:00,164.30029167756237,168.85499572753906,online,Google,27.119353099698607
2024-10-29 14:30:00,173.1680759863497,176.25999450683594,online,Toyota,27.114211075760984
2024-10-29 14:30:00,101.29969206531644,100.04000091552734,online,Alibaba,27.109015553514833
2024-10-29 14:30:00,44.577298586731835,46.82500076293945,online,HSBC,27.103847565554766
2024-10-29 15:00:00,35.30565612997409,35.16999816894531,online,AXA,27.098646919144755
2024-10-29 15:30:00,164.3913857585619,168.49000549316406,online,Google,27.09356805073012
2024-10-29 15:30:00,173.22991435675942,176.07000732421875,online,Toyota,27.088430321595368
2024-10-29 15:30:00,101.27449824232065,100.05999755859375,online,Alibaba,27.08324891792875
2024-10-29 15:30:00,44.622252630255986,46.619998931884766,online,HSBC,27.07808829430152
2024-10-29 16:00:00,35.30294297075351,35.09000015258789,online,AXA,27.072902731954656
2024-10-29 16:30:00,164.47335815325394,169.50999450683594,online,Google,27.067899228222654
2024-10-29 16:30:00,173.2867162161086,176.125,online,Toyota,27.06277622472982
2024-10-29 16:30:00,101.2502082286461,100.0302963256836,online,Alibaba,27.05760974340768
2024-10-29 16:30:00,44.662207556288564,46.609500885009766,online,HSBC,27.052462510777485
2024-10-29 17:30:00,164.57409088032557,169.8300018310547,online,Google,27.047486649238994
2024-10-29 17:30:00,173.34348189178644,176.47500610351562,online,Toyota,27.042387788294853
2024-10-29 17:30:00,101.22580999058685,100.0199966430664,online,Alibaba,27.037232862119414
2024-10-29 17:30:00,44.70115342286299,46.599998474121094,online,HSBC,27.032096086342612
2024-10-29 18:30:00,164.67920909934014,170.10000610351562,online,Google,27.027144286717625
2024-10-29 18:30:00,173.406112376021,176.52499389648438,online,Toyota,27.022056583274527
2024-10-29 18:30:00,101.20169372363644,99.88999938964844,online,Alibaba,27.016915288527606
